0.0,49.97,74.98,86.8,50.73,25.24,10.45,7.14,6.03
0.0,49.44,74.9,76.83,47.56,22.35,8.68,9.12,18.46
0.0,48.63,66.47,67.47,48.11,17.55,9.82,25.51,8.63
0.0,36.68,62.99,72.57,39.75,16.14,27.62,17.17,46.65
0.0,37.91,66.8,76.92,63.92,36.4,22.28,68.06,78.33
0.0,39.64,67.4,77.18,68.04,55.69,80.54,75.75,88.93
0.0,39.99,68.0,78.47,76.52,81.0,85.2,84.93,90.59
0.0,39.75,68.81,79.9,85.98,87.41,89.89,90.32,90.62
0.0,40.54,69.59,84.73,87.98,89.65,90.62,90.01,90.59
