536860064,679687712,703441888,919019072,1461245824,3255691968,4081012640,4171474944,4158339456
536934336,715316448,756133312,944612000,2158280000,3515030944,4113033952,4092459072,3604829760
537053888,718124000,809241312,1154913184,2302248320,3737778624,4058774720,3408391456,4157732032
536909472,724501184,881325664,1194890016,2873281984,3795120896,3397918912,3859660256,2900405504
537047584,720578432,833080928,1155505440,1979549216,3038365472,3576476864,1874594528,1524587040
537220832,760749504,848191584,1200871840,1714028224,2269137248,1442164896,1642521504,925067744
537620096,754744928,863842240,1178145408,1372985792,1325939232,1269128192,1059781952,820400896
537636448,753868960,863664704,1128895360,1028384704,1145384576,931557792,877045312,739054432
537820608,750200896,858181664,1000283712,947405888,989913152,844856768,783648256,688888544
