66.67,50.74,66.78,81.14,90.33,89.23,85.65,83.13,83.39
66.67,50.06,68.27,81.06,89.4,86.12,84.55,84.27,82.33
66.67,50.22,68.1,80.18,87.04,84.72,84.24,84.34,82.04
66.67,52.42,66.28,78.26,84.9,84.37,84.31,84.22,82.46
66.67,52.05,67.68,79.75,87.84,84.86,83.99,81.18,83.31
66.67,52.17,67.56,79.49,87.78,84.95,84.11,82.0,84.0
66.66,52.08,67.59,79.27,87.76,85.09,84.84,82.32,86.96
66.62,52.06,67.58,79.2,87.85,85.73,85.15,84.87,88.59
66.58,52.02,67.57,79.25,88.21,86.14,87.11,87.5,89.75
