219.82,440.0,754.46,477.37,604.93,652.0,621.39,486.94,263.15
439.37,793.41,787.74,529.33,681.2,670.89,624.58,464.8,263.32
824.61,798.49,783.5,645.71,686.04,675.74,564.89,466.7,265.61
835.81,803.07,810.36,676.12,677.73,660.49,601.72,445.62,271.32
837.42,801.77,791.06,630.06,624.6,588.21,569.43,460.89,330.56
831.11,801.29,769.56,622.86,610.44,466.93,617.24,416.74,364.77
819.89,789.03,753.62,601.79,493.42,530.34,516.5,429.97,233.16
807.3,768.14,743.01,523.02,555.49,432.59,361.99,255.45,217.67
789.22,746.54,683.77,565.44,469.69,342.39,274.89,226.88,179.52
