539475584,641763200,586623808,862759104,748265984,679542304,707846208,815065888,782348512
539041504,542496224,686661664,847231872,762421248,718528064,743724448,785873632,830644864
537954272,573055168,690074432,855418688,782907648,784467744,772481920,799908384,812741984
538088576,652384192,727939136,882863008,828548800,812682144,791930176,811337376,818314944
538583616,670923008,723175808,861412416,786605664,829595264,814015456,896073696,798303008
538753504,675544064,748533792,861238496,799285344,845081504,818514720,877192640,781905792
538463424,693375840,742242944,864535584,810128576,845755584,802931904,878007840,739031904
538488576,688828096,738446048,871317728,813446464,824838816,800971936,831282656,693998912
538644928,688439168,744845312,872365952,804980704,825905472,763230208,759844288,658569216
