
87.37,86.86,82.32,72.12,73.11,74.52,36.32,20.45
86.77,82.39,72.31,74.04,74.03,28.26,1.13,19.72
82.27,72.71,72.14,74.85,25.77,1.07,0.2,14.72
73.45,76.53,73.05,25.03,1.07,0.05,0.05,9.97
76.09,73.81,25.32,1.07,19.71,14.67,7.71,9.95
74.33,25.64,1.04,19.7,14.65,9.93,9.04,10.02
25.8,1.02,19.68,14.73,10.06,9.87,9.04,10.02
20.42,19.65,14.74,9.87,10.03,9.87,9.04
