
179.11,208.84,227.15,226.47,230.84,402.03,324.89,352.46
208.61,228.1,226.67,229.97,395.86,312.23,253.88,274.34
228.64,228.34,231.78,409.72,301.76,256.05,55.43,181.99
226.54,238.11,394.48,313.93,259.58,56.68,137.18,113.52
230.14,391.24,310.44,269.13,242.78,158.63,291.39,65.64
385.04,294.4,269.85,258.83,261.85,106.84,64.38,36.74
305.81,253.3,274.71,152.69,178.22,61.71,34.86,20.04
343.91,293.06,163.63,86.98,102.31,32.33,18.2,9.96
