
375.18,372.21,390.37,338.16,324.93,196.69,157.51,251.56
386.06,406.75,341.82,312.48,222.03,177.0,400.41,169.83
420.44,423.48,344.59,215.59,207.78,415.48,180.65,99.15
431.66,437.53,214.43,208.77,396.88,181.1,105.46,54.88
438.76,225.16,204.6,386.75,259.95,99.71,146.98,28.38
234.81,205.06,381.26,140.93,155.81,55.06,26.13,12.79
205.43,487.44,142.13,74.51,88.93,28.38,13.63,7.35
312.21,159.81,76.29,39.54,44.45,14.56,7.22
