
44.17,38.76,23.65,25.51,65.3,43.14,8.51,18.32
39.29,26.09,23.74,60.61,50.2,10.02,13.38,17.08
24.6,24.58,67.66,42.53,9.82,8.35,9.36,15.61
24.73,78.39,46.75,9.16,7.91,8.96,12.22,14.85
62.34,38.0,8.99,8.33,16.12,15.79,15.09,14.43
42.07,8.8,7.69,16.12,15.54,14.87,14.42
9.85,8.14,16.32,15.84,14.91,14.24
16.85,15.58,15.54,16.01,14.24
