
43.3,38.53,35.19,41.75,70.75,12.26,10.67,17.77
32.6,33.56,52.13,64.66,12.37,10.65,8.36,15.58
34.83,52.26,65.79,26.73,9.05,8.46,8.7,14.94
55.16,59.9,14.83,9.12,8.28,8.3,12.29
70.21,8.75,8.35,8.06,14.79,16.51
9.75,8.06,8.53,15.32,14.81
8.2,8.14,15.33,14.7
17.39,17.82,14.63
