
85.94,85.25,84.29,85.35,70.2,1.07,0.05,20.03
84.97,83.72,85.4,71.79,1.07,0.05,0.05,19.78
83.94,85.26,29.93,1.07,0.05,0.05,0.18,14.74
85.15,45.76,1.04,0.04,0.05,0.05,0.05,8.51
67.83,1.03,0.02,0.04,19.72,14.47,3.14,6.73
1.02,0.01,0.02,19.71,13.8,8.0,6.34
0.0,0.01,19.67,14.19,7.55,5.53
20.0,19.63,14.6,8.11,5.03
