
536891168,536950336,537620288,548192672,597497440,2583651584,2505871392,14908000000
536956256,537530944,548406144,601921184,2582111072,2700138112,1076441312,15185000000
537546336,548182688,587961760,2582618976,2726792128,1030205792,1192553024,14697000000
548265376,582726624,2606277920,2759705248,1039551424,1033187744,10201000000,17144000000
594997760,2583857056,2689809632,920258880,15008000000,14580000000,17132000000,17151000000
2569579456,2767915744,923395168,15377000000,14823000000,17142000000,17142000000,17143000000
2738884832,1034064800,15355000000,14556000000,17155000000,17139000000,17150000000,17155000000
14907000000,15348000000,14493000000,16869000000,17165000000,17169000000,17148000000,17184000000
