
4573536,4375456,4342208,4927616,4552352,3361792,3312128,519063872
4334368,3967040,4255328,4443232,3439328,3311136,3736768,530466912
4041536,4464448,4937408,3616704,3307168,3215968,273696416,774891712
4381920,4091232,3594432,3402496,3223328,33916416,500431616,749771616
3694944,3467904,3406304,3262208,530232736,774638912,708927200,776983136
3342272,3407680,3247072,535517856,705308480,749517792,780984544,673521408
3301056,3798432,534901184,669766400,750940064,774932352,725691712,539655520
514592928,528417536,772282400,760805696,750778880,672065024,539709760
