
1763190,1904676,3291446,2902441,4764714,19385053,31183705,43220962
2118806,3235241,2879932,4664361,18338221,33541553,24767289,80182713
2620405,2537316,7833654,19510032,33389720,22705008,72008139,151185731
2536469,4592356,19180276,31675222,22000421,72184029,176338903,293431601
3906083,13433138,29539649,22030841,56664661,151005630,127812196,639748562
13202698,25331617,22213676,97945480,107578467,298168822,593975477
24729888,18542652,85768605,200014111,212195537,624548643
34459983,78624949,171190014,364374175,430777408
