
87.47,87.48,87.48,87.31,83.82,62.02,59.7,45.34
87.48,87.48,87.32,83.05,62.24,59.8,70.86,45.73
87.48,87.32,84.62,60.89,60.28,70.34,73.12,47.51
87.32,85.41,61.75,59.24,71.28,78.9,20.82,34.39
84.12,62.16,59.77,70.46,45.46,46.93,34.49,33.33
62.1,59.33,71.14,44.83,46.54,34.8,33.33,33.33
59.64,69.88,44.71,47.05,34.78,33.33,33.33,33.33
45.43,45.18,48.16,35.63,33.34,33.33,33.32,33.33
