
4812320,4846048,4847904,4582560,3655328,3375616,3355808,4244543104
4859616,4879200,4626144,3729984,3397344,3358112,7810912,4233883360
4875296,4561696,3946752,3376736,3362016,3431264,349840352,4603709056
4578784,3777696,3383776,3342816,3444832,16787680,2239357824,4633018592
3725856,3370272,3352192,3426816,4162549280,4594268064,4625889248,4637812032
3367456,3383392,3435488,4235431680,4615104832,4631732960,4636925088,4519597248
3350432,7834880,4228710688,4458517504,4635360928,4636106816,4520674432,4296916736
4244894144,4223772800,4592316992,4618482976,4641574400,4462127168,4292781760,4301677376
