
1902658,2180577,2627962,3260436,13766169,23827393,34389003,52986826
2188854,2269652,3347802,10076130,21425380,36991518,42745231,100354864
2296756,3050090,10330817,25811763,33962024,41422020,87433185,207338434
3076202,7357455,22197428,32216193,39264128,84418673,207849370
5872414,15712251,31649659,36180486,84202729,210297143
16979588,28493690,37214384,154086143,204630924
28078097,34874908,131505109,264073592
47895360,114472082,220998662
